params,train_score,test_score,score_difference
"{'alpha': np.float64(3.7412984519182917), 'colsample_bytree': np.float64(0.5922605096781887), 'gamma': np.float64(1.0467466166835515), 'lambda': np.float64(1.85236051395691), 'learning_rate': np.float64(0.10690459703820426), 'max_depth': 4, 'min_child_weight': 7, 'subsample': np.float64(0.7656328769867671)}",0.8346441098228166,0.687324808450552,0.14731930137226457
"{'alpha': np.float64(1.3869059149056633), 'colsample_bytree': np.float64(0.5940605798618807), 'gamma': np.float64(2.3184920246999106), 'lambda': np.float64(1.766761140130264), 'learning_rate': np.float64(0.12673122237017442), 'max_depth': 6, 'min_child_weight': 5, 'subsample': np.float64(0.9871974038330833)}",0.843465145355926,0.6944442365413848,0.14902090881454122
"{'alpha': np.float64(3.1015477567673235), 'colsample_bytree': np.float64(0.8520398840496117), 'gamma': np.float64(1.0648208075445535), 'lambda': np.float64(0.6818573779338488), 'learning_rate': np.float64(0.012908933133576387), 'max_depth': 8, 'min_child_weight': 2, 'subsample': np.float64(0.7949588434273165)}",0.8479299885505277,0.6981259018063132,0.14980408674421453
"{'alpha': np.float64(0.2877938000832214), 'colsample_bytree': np.float64(0.7747644411618677), 'gamma': np.float64(2.207652506866885), 'lambda': np.float64(4.438520913791499), 'learning_rate': np.float64(0.08018300251041574), 'max_depth': 4, 'min_child_weight': 9, 'subsample': np.float64(0.8807553158587361)}",0.8404304145477883,0.690503950586801,0.1499264639609873
"{'alpha': np.float64(1.9408496310326095), 'colsample_bytree': np.float64(0.8216441092211766), 'gamma': np.float64(2.2912644524575834), 'lambda': np.float64(2.728083946579675), 'learning_rate': np.float64(0.19829296175530506), 'max_depth': 5, 'min_child_weight': 1, 'subsample': np.float64(0.9805952819119571)}",0.8328398409462,0.682730611646515,0.15010922929968495
"{'alpha': np.float64(1.373608964950321), 'colsample_bytree': np.float64(0.7806217129238506), 'gamma': np.float64(1.914634373768949), 'lambda': np.float64(4.858560476945518), 'learning_rate': np.float64(0.1797827648532168), 'max_depth': 7, 'min_child_weight': 7, 'subsample': np.float64(0.8854835899772805)}",0.850573491625938,0.6989017638752788,0.15167172775065918
"{'alpha': np.float64(3.766890926294708), 'colsample_bytree': np.float64(0.6881297927654579), 'gamma': np.float64(0.4175035834933438), 'lambda': np.float64(3.885734579637184), 'learning_rate': np.float64(0.12168084994716101), 'max_depth': 5, 'min_child_weight': 3, 'subsample': np.float64(0.5555987411530756)}",0.8766515311888952,0.723136414842478,0.15351511634641712
"{'alpha': np.float64(1.962225537113177), 'colsample_bytree': np.float64(0.9082997197357885), 'gamma': np.float64(2.195674542851092), 'lambda': np.float64(1.884722147124538), 'learning_rate': np.float64(0.10253595713392129), 'max_depth': 8, 'min_child_weight': 1, 'subsample': np.float64(0.8738046900881256)}",0.8520298300811143,0.6938260700148919,0.1582037600662224
"{'alpha': np.float64(3.602580306957324), 'colsample_bytree': np.float64(0.5311706812556207), 'gamma': np.float64(0.7386954595311335), 'lambda': np.float64(0.6655846429373913), 'learning_rate': np.float64(0.14743310108066623), 'max_depth': 9, 'min_child_weight': 2, 'subsample': np.float64(0.7237061834117273)}",0.8796228209330289,0.7213155569787271,0.15830726395430184
"{'alpha': np.float64(4.282449205941611), 'colsample_bytree': np.float64(0.8293468158094726), 'gamma': np.float64(0.8146721354071484), 'lambda': np.float64(0.3528437370021492), 'learning_rate': np.float64(0.13848385564126314), 'max_depth': 3, 'min_child_weight': 4, 'subsample': np.float64(0.7877370889379395)}",0.8393872816784983,0.6808088286355816,0.15857845304291673
"{'alpha': np.float64(2.8301860524703812), 'colsample_bytree': np.float64(0.5793232238212456), 'gamma': np.float64(0.6008232390282109), 'lambda': np.float64(1.709398333582008), 'learning_rate': np.float64(0.028359813162688374), 'max_depth': 9, 'min_child_weight': 1, 'subsample': np.float64(0.6557066546956472)}",0.8692148182354904,0.7045409564741013,0.1646738617613891
"{'alpha': np.float64(2.8164410892276965), 'colsample_bytree': np.float64(0.692708251269958), 'gamma': np.float64(0.07983126110107097), 'lambda': np.float64(1.1544691281107449), 'learning_rate': np.float64(0.05820509320520235), 'max_depth': 6, 'min_child_weight': 7, 'subsample': np.float64(0.8049983288913105)}",0.9024164412105925,0.7289122769114436,0.17350416429914894
"{'alpha': np.float64(0.603179355503004), 'colsample_bytree': np.float64(0.7303893840163629), 'gamma': np.float64(1.0316685920289625), 'lambda': np.float64(1.8213493052403773), 'learning_rate': np.float64(0.11068345417097138), 'max_depth': 7, 'min_child_weight': 9, 'subsample': np.float64(0.5461452931143731)}",0.9034705630064621,0.7273100901999212,0.1761604728065409
"{'alpha': np.float64(2.2421207149312368), 'colsample_bytree': np.float64(0.9972287313054103), 'gamma': np.float64(0.8796262633867269), 'lambda': np.float64(0.09037681807760434), 'learning_rate': np.float64(0.10877874303668693), 'max_depth': 6, 'min_child_weight': 8, 'subsample': np.float64(0.8248164495236073)}",0.9037036818754525,0.7249110153471039,0.17879266652834858
"{'alpha': np.float64(4.250192888948996), 'colsample_bytree': np.float64(0.7247253370691017), 'gamma': np.float64(0.47705058245205656), 'lambda': np.float64(1.8540912609913318), 'learning_rate': np.float64(0.14376825053272146), 'max_depth': 7, 'min_child_weight': 3, 'subsample': np.float64(0.7956488938538635)}",0.8988256330949647,0.7191961288878944,0.17962950420707025
"{'alpha': np.float64(2.8163778598819182), 'colsample_bytree': np.float64(0.8477580432130638), 'gamma': np.float64(0.6966572720293784), 'lambda': np.float64(3.0220868963890863), 'learning_rate': np.float64(0.11796821826033463), 'max_depth': 7, 'min_child_weight': 4, 'subsample': np.float64(0.9714267852789905)}",0.8973106818060075,0.717396297096473,0.17991438470953447
"{'alpha': np.float64(0.4241885704259596), 'colsample_bytree': np.float64(0.9933197892505877), 'gamma': np.float64(1.8713539787806015), 'lambda': np.float64(1.8532107353344545), 'learning_rate': np.float64(0.17255991345150054), 'max_depth': 9, 'min_child_weight': 7, 'subsample': np.float64(0.9930005319114354)}",0.8966801745079336,0.70524112468268,0.19143904982525362
"{'alpha': np.float64(4.8975526431075425), 'colsample_bytree': np.float64(0.5876651349446693), 'gamma': np.float64(0.08580550915875118), 'lambda': np.float64(3.816822115019555), 'learning_rate': np.float64(0.1713825954101559), 'max_depth': 6, 'min_child_weight': 1, 'subsample': np.float64(0.7323369064698058)}",0.92189999614872,0.729292848820611,0.19260714732810902
"{'alpha': np.float64(1.3606612469231765), 'colsample_bytree': np.float64(0.8238450602706812), 'gamma': np.float64(0.002601884976579094), 'lambda': np.float64(1.7628442816708452), 'learning_rate': np.float64(0.07095625163160581), 'max_depth': 8, 'min_child_weight': 8, 'subsample': np.float64(0.767044709687721)}",0.9446485038546045,0.7502810742201064,0.19436742963449816
"{'alpha': np.float64(2.141572374700539), 'colsample_bytree': np.float64(0.8442499503826832), 'gamma': np.float64(0.29096797754221804), 'lambda': np.float64(4.576068638132402), 'learning_rate': np.float64(0.09847044594622088), 'max_depth': 8, 'min_child_weight': 6, 'subsample': np.float64(0.8572979613500311)}",0.944466003022597,0.7410674493252366,0.20339855369736037
"{'alpha': np.float64(3.047821669899484), 'colsample_bytree': np.float64(0.7513395116144308), 'gamma': np.float64(0.25739375624994676), 'lambda': np.float64(1.3932323211830573), 'learning_rate': np.float64(0.19165317719333075), 'max_depth': 5, 'min_child_weight': 2, 'subsample': np.float64(0.7654672916585682)}",0.9457239262685524,0.72949049390051,0.21623343236804238
